small_area,total_value_mGBP
E01011124,5.781928776
E01011125,6.137004405
E01011126,4.062302126
E01011127,3.497991002
E01011128,4.266911645
E01011129,3.454920926
E01011130,3.497886076
E01011132,6.905971237
E01011133,3.717659383
E01011134,4.542258809
E01011136,3.366985497
E01011137,3.637643432
E01011138,3.982977744
E01011139,3.996129997
E01011140,3.688115789
E01011141,3.755696489
E01011142,4.664498604
E01011143,3.900407444
E01011144,2.497174031
E01011145,3.204778523
E01011146,4.068311824
E01011147,4.475636452
E01011148,2.669378831
E01011149,3.183622965
E01011150,3.653665167
E01011151,5.839925699
E01011152,3.523796176
E01011153,3.246303602
E01011154,3.588368595
E01011155,4.929456096
E01011156,3.24573652
E01011157,4.009132618
E01011158,4.534334732
E01011159,5.120058971
E01011160,4.23580346
E01011161,4.11598846
E01011162,4.088764388
E01011163,2.960737337
E01011164,4.717685404
E01011165,4.165460249
E01011166,3.125904344
E01011167,3.779134916
E01011168,1.699198705
E01011169,5.581404178
E01011170,7.213019287
E01011173,4.264193172
E01011174,5.18887527
E01011175,0.537075611
E01011176,3.130659005
E01011177,3.427455488
E01011178,0.659082005
E01011179,6.516675107
E01011180,6.292203667
E01011181,4.167459888
E01011182,6.427767676
E01011183,1.610090542
E01011184,3.974936143
E01011185,4.571284662
E01011186,8.132874162
E01011187,5.863910851
E01011188,5.816289325
E01011189,14.47139514
E01011190,5.663069385
E01011191,3.598712804
E01011192,3.683952192
E01011193,0.917122933
E01011194,3.707474658
E01011195,-0.576459633
E01011196,6.744426601
E01011197,3.181463395
E01011198,7.474997505
E01011199,5.759405711
E01011200,5.922857148
E01011201,3.223150983
E01011202,3.908697291
E01011203,4.417486893
E01011204,11.17541916
E01011205,5.60268623
E01011206,3.65855984
E01011207,3.893124255
E01011208,3.058081938
E01011210,6.961240003
E01011211,5.3663607
E01011212,3.326461097
E01011213,4.622990967
E01011214,3.886740734
E01011215,5.26390376
E01011216,5.072097799
E01011217,4.453496516
E01011218,3.9325173
E01011219,3.623599693
E01011220,4.186222931
E01011221,4.442069118
E01011222,2.874608669
E01011223,3.385903642
E01011224,2.787190836
E01011225,2.898395448
E01011226,3.356855522
E01011227,2.213729275
E01011228,2.935352701
E01011229,3.641464483
E01011230,3.481837709
E01011231,2.585293272
E01011232,2.432177425
E01011233,3.600527069
E01011234,2.883325954
E01011235,2.583632821
E01011236,2.595948541
E01011237,2.942766478
E01011238,3.326582712
E01011239,2.984092178
E01011240,3.346990979
E01011241,7.331179272
E01011242,4.146615993
E01011243,3.850186839
E01011244,5.616512922
E01011245,3.157556852
E01011246,3.117508324
E01011247,4.796616774
E01011248,2.803577369
E01011249,4.199218625
E01011250,3.241720707
E01011251,3.260888423
E01011252,6.493103307
E01011253,2.636627463
E01011254,5.237213906
E01011255,2.933065125
E01011256,2.827010271
E01011257,4.674650163
E01011258,5.919088914
E01011259,4.871052942
E01011260,3.420251943
E01011261,3.418264755
E01011262,3.582141969
E01011263,3.846387708
E01011264,3.255286255
E01011265,3.576941146
E01011266,9.425663903
E01011267,3.607620439
E01011268,2.905027064
E01011269,3.965216598
E01011270,12.4729461
E01011271,5.279028546
E01011272,4.103255952
E01011273,2.929077036
E01011274,2.36944481
E01011275,3.258482413
E01011276,3.989177017
E01011277,4.502479837
E01011278,4.010110989
E01011279,3.771669549
E01011280,7.002169768
E01011281,3.839315244
E01011282,2.188666342
E01011283,2.239814312
E01011284,2.233168447
E01011286,2.829627213
E01011287,3.124613607
E01011292,2.835418678
E01011293,2.658171745
E01011294,2.100670562
E01011295,3.29043686
E01011296,4.189286465
E01011297,2.169908861
E01011298,0.506495492
E01011299,8.827314741
E01011300,2.906264335
E01011301,3.368817052
E01011302,4.19420363
E01011303,2.325520563
E01011304,2.267818879
E01011305,3.777626935
E01011306,4.522404627
E01011307,3.294408748
E01011308,4.460050317
E01011309,6.121871283
E01011310,7.789384256
E01011311,5.021065401
E01011312,2.307270128
E01011313,2.661442287
E01011314,2.424278139
E01011315,2.743432539
E01011316,2.230734123
E01011317,2.73323999
E01011318,2.251010029
E01011319,2.933769268
E01011320,3.343435629
E01011321,3.193025572
E01011322,3.027013771
E01011323,2.423599578
E01011324,2.71314157
E01011325,3.008964783
E01011326,2.628949487
E01011327,2.435421086
E01011328,3.070403274
E01011329,3.030604946
E01011330,2.825621734
E01011331,2.216350498
E01011332,2.361998388
E01011333,2.546532351
E01011334,2.248540323
E01011335,3.449467267
E01011336,2.339433313
E01011337,3.290017925
E01011338,2.953114897
E01011339,3.812177092
E01011340,3.156184296
E01011341,4.852393843
E01011342,3.305511694
E01011343,4.162583993
E01011344,1.867651369
E01011345,2.298916238
E01011346,3.508012535
E01011347,1.75273642
E01011348,2.58457314
E01011349,2.661618539
E01011350,3.935893339
E01011351,4.042089151
E01011352,3.617889227
E01011353,4.807242373
E01011354,2.205725559
E01011355,2.756175672
E01011356,3.613110178
E01011357,2.919427706
E01011358,2.387839142
E01011359,3.000594877
E01011360,3.109848708
E01011361,4.021023559
E01011362,2.708714719
E01011363,2.869875391
E01011364,3.227845461
E01011366,1.935102707
E01011368,1.632417621
E01011369,3.036895891
E01011370,2.390199568
E01011371,2.56811714
E01011372,2.424866728
E01011373,2.20191969
E01011374,1.03213803
E01011375,2.943849434
E01011376,6.368509435
E01011377,5.433460276
E01011378,2.080400707
E01011379,3.01228851
E01011380,12.76664265
E01011381,6.389096763
E01011382,3.840407323
E01011383,3.649137078
E01011384,3.165011885
E01011385,9.682564968
E01011386,15.49861785
E01011388,3.303912367
E01011390,0.535667131
E01011391,0.780300423
E01011392,3.485769701
E01011393,1.734895902
E01011394,1.536379831
E01011395,0.533073151
E01011396,2.375820316
E01011397,3.450499305
E01011398,3.502662126
E01011399,2.705913187
E01011400,2.386520856
E01011401,4.359152493
E01011402,3.745383191
E01011403,2.60578714
E01011404,3.602290002
E01011405,4.191215426
E01011406,3.306988287
E01011407,3.022520083
E01011408,3.546323529
E01011409,2.650568994
E01011410,4.596134631
E01011411,5.015249453
E01011412,4.195635926
E01011413,3.771458826
E01011414,4.068188795
E01011415,3.419371034
E01011416,3.609217232
E01011417,3.409522608
E01011418,3.887916297
E01011419,4.01035781
E01011420,4.462237062
E01011421,2.575127445
E01011422,2.089958959
E01011423,3.379625971
E01011424,4.0751115
E01011425,3.322382732
E01011426,2.473003239
E01011427,3.023593328
E01011428,2.830680164
E01011429,2.966136674
E01011430,2.007135736
E01011431,3.511736187
E01011432,2.166634395
E01011433,1.789342935
E01011434,1.964242343
E01011435,2.761785407
E01011440,2.704690671
E01011441,2.911758291
E01011442,2.206420103
E01011443,1.987637696
E01011444,1.77962358
E01011445,2.377904962
E01011446,2.329164229
E01011447,1.463946999
E01011448,1.769502686
E01011449,1.280075144
E01011450,2.218531184
E01011451,2.353758902
E01011452,12.05573867
E01011453,3.849491399
E01011454,4.569960733
E01011455,8.145923086
E01011456,10.08813763
E01011457,13.8003104
E01011458,15.25433349
E01011459,3.815955169
E01011460,3.10574569
E01011461,12.72603837
E01011462,3.796383779
E01011463,3.110285941
E01011464,3.582090983
E01011465,4.192205849
E01011466,2.920658176
E01011467,2.977673663
E01011468,3.001263169
E01011469,3.157286766
E01011470,2.536543274
E01011471,2.186647261
E01011472,2.529162219
E01011473,2.32235827
E01011474,2.343985802
E01011475,2.388567998
E01011476,2.083670952
E01011477,3.223144362
E01011478,1.645939081
E01011479,1.313850321
E01011480,2.972591114
E01011481,2.040572377
E01011482,2.107994554
E01011483,1.761806243
E01011484,2.767678685
E01011485,2.785843196
E01011488,2.008644497
E01011489,2.603940443
E01011491,2.061347389
E01011492,3.053114215
E01011493,2.323815258
E01011494,3.097880619
E01011496,3.831462497
E01011497,2.776356635
E01011500,3.885004803
E01011502,2.942666547
E01011504,2.40419344
E01011505,3.736329944
E01011506,3.425749132
E01011507,3.533185628
E01011508,5.774897776
E01011509,3.560352345
E01011510,2.314793931
E01011511,3.649610153
E01011512,4.116047595
E01011513,5.10347049
E01011514,3.902574191
E01011515,3.499065898
E01011516,4.539889825
E01011517,4.05537561
E01011518,4.897919896
E01011519,2.954208147
E01011520,3.316579977
E01011521,3.773527532
E01011522,3.450496722
E01011523,4.067414166
E01011524,2.829036583
E01011525,3.0514114
E01011526,4.140634575
E01011527,4.076682209
E01011528,4.092195223
E01011529,3.09584186
E01011530,2.983776408
E01011531,3.788868016
E01011532,3.070912541
E01011533,2.647620039
E01011534,5.770961395
E01011535,8.138279253
E01011536,5.083950224
E01011537,5.138005741
E01011538,3.780400144
E01011540,4.410946717
E01011541,3.008810474
E01011545,2.79007188
E01011546,3.696613326
E01011547,4.125927808
E01011548,3.648935077
E01011549,6.126657485
E01011550,3.677999799
E01011551,4.345531865
E01011552,3.138221541
E01011553,4.237389702
E01011554,6.099620274
E01011555,3.132019228
E01011556,3.506862026
E01011557,3.583971869
E01011558,2.775769615
E01011559,2.345738702
E01011560,3.029608422
E01011561,5.30770351
E01011562,7.5188565
E01011563,6.115390741
E01011564,7.496806041
E01011565,5.317503538
E01011566,3.182653118
E01011567,4.41147104
E01011568,5.606902491
E01011569,3.649862826
E01011570,13.67728257
E01011571,3.460772267
E01011572,3.746316549
E01011573,3.148291176
E01011574,3.006821297
E01011576,5.034114271
E01011578,2.955286157
E01011579,3.844333361
E01011580,3.450199136
E01011581,4.424068036
E01011582,3.709289108
E01011583,4.830711027
E01011584,4.507326803
E01011585,2.585284525
E01011586,3.840551505
E01011587,3.359091789
E01011588,4.69789991
E01011589,3.449966507
E01011590,5.211469466
E01011591,3.260343933
E01011592,3.312308495
E01011593,4.253214722
E01011594,3.195043625
E01011595,4.833240109
E01011596,3.414259771
E01011597,3.67136307
E01011598,3.12829399
E01011599,3.465616393
E01011600,3.243090394
E01011601,3.398356092
E01011602,3.664511544
E01011603,3.554758193
E01011604,2.637022677
E01011605,4.557936271
E01011606,5.782903794
E01011607,3.393309982
E01011608,2.709029366
E01011609,2.456304166
E01011610,3.02470269
E01011611,2.38520618
E01011612,2.837784442
E01011613,3.715046431
E01011614,4.035037549
E01011615,2.804222677
E01011616,2.841927684
E01011617,2.955522973
E01011618,2.385578221
E01011620,2.457853473
E01011621,2.640117826
E01011622,2.688362702
E01011623,1.629855186
E01011624,2.94677781
E01011625,1.905889481
E01011626,3.636676091
E01011627,2.621131099
E01011628,2.875207919
E01011629,2.643173931
E01011630,4.430382598
E01011632,2.214243425
E01011633,3.643458232
E01011634,3.296524205
E01011635,4.196932571
E01011636,4.653572178
E01011637,3.463338151
E01011638,3.525046382
E01011639,3.16666731
E01011641,3.869211699
E01011642,3.012312731
E01011643,4.29420554
E01011644,2.294441071
E01011645,3.496812405
E01011646,3.923051956
E01011647,3.904647868
E01011648,4.226426854
E01011649,8.422748116
E01011650,9.989018386
E01011651,4.113470894
E01011652,6.385187635
E01011653,3.533821212
E01011654,8.862175815
E01011655,3.413633791
E01011656,2.962325828
E01011657,1.879932899
E01011658,2.628497456
E01011659,2.167956108
E01011660,3.415356491
E01011661,2.630848781
E01011662,2.126515073
E01011663,3.019079014
E01011664,2.510247817
E01011665,2.584526012
E01011666,3.713494288
E01011667,2.397024921
E01011668,2.009652336
E01011669,1.509849192
E01011670,3.803596144
E01011671,2.276723051
E01011673,1.744433188
E01011677,2.119462206
E01011678,6.757697546
E01011681,1.930200931
E01011684,3.491983022
E01011685,4.762364936
E01011686,2.518949367
E01011687,5.31578719
E01011688,3.081099544
E01011689,3.353909434
E01011690,2.894504556
E01011691,2.52475956
E01011692,3.251220024
E01011693,2.617726916
E01011694,4.115805696
E01011695,2.742076435
E01011696,9.946250672
E01011697,0.211545672
E01011698,5.177961984
E01011699,7.497784025
E01011700,4.881138183
E01011701,7.775760715
E01011702,7.843198914
E01011703,6.689408476
E01011704,3.488958188
E01011705,1.950120651
E01011706,9.753440609
E01011707,4.309123242
E01011708,3.422446658
E01011709,12.31207374
E01011710,5.448236656
E01011711,5.361894456
E01011712,5.286730344
E01011713,4.445419181
E01011714,4.609738307
E01011715,2.386146937
E01011716,4.020697036
E01011717,3.500054552
E01011718,4.01990291
E01011719,5.353271757
E01011720,2.576021601
E01011721,2.137313985
E01011722,4.609242898
E01011723,2.948197991
E01011724,3.650005123
E01011725,2.213820978
E01011726,2.903968476
E01011727,3.414856256
E01011728,2.993718333
E01011729,2.437338037
E01011730,2.485067879
E01011731,3.167776052
E01011732,4.056669518
E01011733,3.07673656
E01011734,6.588127869
E01011735,2.519577626
E01011736,3.141176536
E01011737,2.573652373
E01011738,3.480597179
E01011739,2.782025567
E01011740,2.675237806
E01011741,3.677713154
E01011742,2.672327471
E01011743,6.189981212
E01011744,5.6065419
E01011745,2.850022372
E01011746,7.361661187
E01011747,2.687011818
E01011748,3.694212295
E01011750,2.619496189
E01011751,5.288698498
E01011752,2.415381055
E01011753,2.166927853
E01011754,3.547331828
E01011755,5.70786657
E01011756,1.454481116
E01011757,6.54729254
E01011758,5.629085847
E01011759,3.338667279
E01011761,5.00082112
E01011762,1.894387947
E01011763,1.946962595
E01011764,2.864504557
E01011765,1.110103568
E01011766,1.013941828
E01011767,4.49854154
E01011768,1.822132093
E01011770,0.977664584
E01011771,0.378246851
E01011772,0.586247234
E01011773,1.638996424
E01011774,1.032583458
E01011776,0.610401609
E01011777,3.147522683
E01011778,2.667515292
E01011779,2.452815949
E01011780,1.959266635
E01011781,4.171572702
E01011782,3.478132107
E01011783,3.102667012
E01011784,0.694817022
E01011785,0.744341134
E01011786,0.496098721
E01011787,0.926963779
E01011788,0.865240037
E01011789,0.459392935
E01011790,0.535173974
E01011791,0.48956559
E01011792,0.31897474
E01011793,4.261391059
E01011794,3.536072695
E01011795,2.763040932
E01011796,5.986328117
E01011797,5.403603223
E01011798,2.757915922
E01011799,3.262428736
E01011800,4.754016313
E01011801,3.618709315
E01011802,3.692658501
E01011803,6.343344993
E01011804,3.860118066
E01011805,2.169766644
E01011806,4.059759366
E01011807,3.128216177
E01011808,5.194808847
E01011809,2.752907975
E01011810,3.998010155
E01011811,2.037989651
E01011812,7.138732066
E01011813,3.385104927
E01011814,2.571918299
E01011815,-0.817822823
E01011816,1.874392081
E01011817,0.515679916
E01011818,0.519682185
E01011819,2.519184088
E01011820,2.242189092
E01011821,2.707428332
E01011822,2.331378881
E01011823,2.974725557
E01011824,3.995424211
E01011825,4.900596112
E01011826,5.652689245
E01011827,3.613427332
E01011828,3.812866115
E01011829,3.794161182
E01011830,3.024476337
E01011831,3.769447752
E01011832,3.490787154
E01011833,4.045706336
E01011834,7.180020762
E01011835,10.90379242
E01011836,5.635516846
E01011837,3.508404414
E01011838,2.195907334
E01011839,7.875473179
E01011840,2.825115916
E01011841,6.609932128
E01011842,1.359964441
E01011843,5.046738589
E01011844,7.822349119
E01011845,6.072222045
E01011846,4.430185132
E01011847,5.447462017
E01011848,4.109090343
E01011849,4.570618029
E01011850,2.10480156
E01011851,1.958674646
E01011852,3.77355204
E01011853,2.484889575
E01011854,0.61024486
E01011855,0.820316576
E01011856,0.519115172
E01011857,4.634088996
E01011858,0.878939196
E01011859,2.238380449
E01011860,6.649143222
E01011861,9.225286204
E01011862,9.989709347
E01011863,2.464619883
E01011864,3.815748293
E01011865,0.590642859
E01011866,4.053338625
E01011867,0.556782648
E01011868,7.379981615
E01011869,1.261083446
E01011870,3.806955562
E01011871,3.820761349
E01011872,3.69216341
E01011873,5.612574288
E01011874,3.765450196
E01011875,2.439301238
E01011876,7.902641652
E01011877,3.982934271
E01011878,4.478504563
E01011879,2.441381532
E01011880,4.753861425
E01011881,2.976474391
E01011882,3.067851629
E01011883,3.214333699
E01011884,6.101830018
E01011885,0.067942682
E01011886,5.79290943
E01011887,8.073697429
E01011888,4.035298752
E01011889,4.810229009
E01011890,4.594751328
E01011891,3.480724725
E01011892,5.221793088
E01011893,3.645819418
E01011894,4.182926073
E01011895,3.947434588
E01011896,3.8518399
E01011897,3.059521377
E01011898,2.629125143
E01011899,3.753140756
E01011900,2.536623185
E01011901,3.800697467
E01011902,3.486154974
E01011903,2.906801685
E01011904,3.311493565
E01011905,4.940083276
E01011906,2.737684282
E01011907,3.142102911
E01011908,5.458277026
E01011909,3.032777118
E01011910,2.423290549
E01011911,3.428044754
E01011912,3.081033318
E01011913,3.806419037
E01011914,3.038630542
E01011915,3.774101388
E01011917,2.894465924
E01011918,6.830508063
E01011919,4.474056244
E01011920,4.566565304
E01011921,3.726248381
E01011922,2.70371663
E01011923,3.497133683
E01011924,4.639918474
E01011925,3.461360834
E01011926,3.746776583
E01011927,3.269663891
E01011928,2.560202126
E01011929,7.131722855
E01011930,4.928743166
E01011931,1.231972379
E01011932,1.344761212
E01011933,3.936492419
E01011934,4.648446343
E01011935,0.510963369
E01011936,4.308614563
E01011937,5.048127933
E01011938,7.398140649
E01011939,10.87028367
E01011940,4.756307847
E01011941,3.25604249
E01011942,1.451010008
E01011943,4.885503586
E01011944,3.023860476
E01011945,5.403358616
E01011946,6.055844812
E01011947,6.650435243
E01011948,6.254790786
E01011949,3.186697725
E01011950,1.035890936
E01011951,1.156997616
E01011952,1.685288785
E01011953,2.027487194
E01011954,4.012208627
E01011955,1.223628324
